DISTRICTE,date,source,value,window_7d_mean,window_30d_mean,District
05,2018-07-01,vri,0.222772489666006,0.217020687661417,0.188216052633126,Sarrià-Sant Gervasi
03,2018-07-01,vri,0.282863709895395,0.275750134134988,0.239064902507832,Sants-Montjuïc
04,2018-07-01,vri,0.376346129728685,0.36672411156015,0.317488607639058,Les Corts
07,2018-07-01,vri,0.278631615668022,0.271331098800947,0.235156537168034,Horta-Guinardó
06,2018-07-01,vri,0.374928504272249,0.364997911279902,0.316194919147301,Gràcia
02,2018-07-01,vri,0.358280382116962,0.349181750689771,0.302426904299672,Eixample
01,2018-07-01,vri,0.332444402687109,0.324174095414565,0.280800615544526,Ciutat Vella
08,2018-07-01,vri,0.265255005248444,0.258478590267461,0.224136675092419,Nou Barris
10,2018-07-01,vri,0.335961705040083,0.32728473446326,0.28362847056861,Sant Martí
09,2018-07-01,vri,0.290446040517135,0.282994931371275,0.245286960006422,Sant Andreu
05,2018-07-02,vri,0.261085463161886,0.211939691204779,0.185886356326129,Sarrià-Sant Gervasi
03,2018-07-02,vri,0.331979690030293,0.269281076590418,0.236045470663434,Sants-Montjuïc
04,2018-07-02,vri,0.442139466830834,0.358825409773852,0.314169212531314,Les Corts
07,2018-07-02,vri,0.326412438280131,0.265087984892748,0.232385984773984,Horta-Guinardó
06,2018-07-02,vri,0.439168886206749,0.356978019027435,0.312862433098301,Gràcia
02,2018-07-02,vri,0.420805540827302,0.341451154672714,0.299088160187412,Eixample
01,2018-07-02,vri,0.390581567692362,0.316838535114793,0.277509017548524,Ciutat Vella
08,2018-07-02,vri,0.311222354552522,0.252414066806695,0.221372519145448,Nou Barris
10,2018-07-02,vri,0.393961377133793,0.319858447505075,0.280300889731214,Sant Martí
09,2018-07-02,vri,0.340537887807758,0.276295521049018,0.242152328195095,Sant Andreu
05,2018-07-03,vri,0.195325827816046,0.210057571784623,0.184760853805606,Sarrià-Sant Gervasi
03,2018-07-03,vri,0.248211420161078,0.266727174309514,0.234558779533471,Sants-Montjuïc
04,2018-07-03,vri,0.330444729916594,0.356118064420232,0.312849312795589,Les Corts
07,2018-07-03,vri,0.244173127337154,0.262844462624138,0.231087167564607,Horta-Guinardó
06,2018-07-03,vri,0.329083651481489,0.354378404658536,0.311527498839166,Gràcia
02,2018-07-03,vri,0.314724293076776,0.338738329057184,0.297660382521892,Eixample
01,2018-07-03,vri,0.292008672424739,0.314023197468773,0.275948521025521,Ciutat Vella
08,2018-07-03,vri,0.232641794492206,0.250152370939064,0.220043756413655,Nou Barris
10,2018-07-03,vri,0.294965504735552,0.317193680463467,0.27878449886502,Sant Martí
09,2018-07-03,vri,0.254636215289957,0.27370308350286,0.240557816598682,Sant Andreu
05,2018-07-04,vri,0.195862748500399,0.213038177485776,0.184257127163826,Sarrià-Sant Gervasi
03,2018-07-04,vri,0.24869352372552,0.270509132922762,0.233862719693406,Sants-Montjuïc
04,2018-07-04,vri,0.33266745851371,0.361437756135929,0.312465661233411,Les Corts
07,2018-07-04,vri,0.244945862572036,0.266593174112535,0.230557979251045,Horta-Guinardó
06,2018-07-04,vri,0.330595859130831,0.359764930838515,0.311153525435349,Gràcia
02,2018-07-04,vri,0.316105352491782,0.343748341940837,0.297153403763952,Eixample
01,2018-07-04,vri,0.292764488553235,0.318503942823336,0.275312352620194,Ciutat Vella
08,2018-07-04,vri,0.23290361187002,0.25375314328191,0.219446256153361,Nou Barris
10,2018-07-04,vri,0.295934199221147,0.321817059467769,0.278177409171587,Sant Martí
09,2018-07-04,vri,0.254899378931466,0.277452831733827,0.239800923242079,Sant Andreu
05,2018-07-05,vri,0.190023423788848,0.198450664039122,0.182986654807396,Sarrià-Sant Gervasi
03,2018-07-05,vri,0.240928426683845,0.251945275793019,0.232211251435768,Sants-Montjuïc
04,2018-07-05,vri,0.32388376935911,0.337241472562799,0.310798741007395,Les Corts
07,2018-07-05,vri,0.238059727594217,0.248412195703007,0.229064261550001,Horta-Guinardó
06,2018-07-05,vri,0.322112480723108,0.335644678428231,0.309475947507952,Gràcia
02,2018-07-05,vri,0.307597590049387,0.320587867353192,0.295428618129004,Eixample
01,2018-07-05,vri,0.28430766449147,0.296810289592785,0.273552248633422,Ciutat Vella
08,2018-07-05,vri,0.226306147787889,0.236358880985161,0.217918519427701,Nou Barris
10,2018-07-05,vri,0.287553365621555,0.299970653560713,0.276410498319883,Sant Martí
09,2018-07-05,vri,0.247189676091675,0.258308570360133,0.238058046636309,Sant Andreu
05,2018-07-06,vri,0.212813954369203,0.181330925358779,0.18470463900328,Sarrià-Sant Gervasi
03,2018-07-06,vri,0.269719752978006,0.230085094559961,0.234342449067781,Sants-Montjuïc
04,2018-07-06,vri,0.361917179855235,0.308717084426202,0.314048257851259,Les Corts
07,2018-07-06,vri,0.266752373818785,0.227064550386656,0.231281383818052,Horta-Guinardó
06,2018-07-06,vri,0.360949437884761,0.307387852883507,0.312747106953845,Gràcia
02,2018-07-06,vri,0.343873127154948,0.293315804237413,0.298423197176178,Eixample
01,2018-07-06,vri,0.317791785348206,0.271266825810642,0.276198319240737,Ciutat Vella
08,2018-07-06,vri,0.253471037185597,0.215875848446232,0.219963192031805,Nou Barris
10,2018-07-06,vri,0.32175541459356,0.274295960919096,0.279119642921466,Sant Martí
09,2018-07-06,vri,0.276864391745361,0.235797725887195,0.240213729305007,Sant Andreu
05,2018-07-07,vri,0.213383335098047,0.176770096620727,0.186920815126899,Sarrià-Sant Gervasi
03,2018-07-07,vri,0.271167406985196,0.224164366536962,0.237135598797669,Sants-Montjuïc
04,2018-07-07,vri,0.362665558747333,0.301694935597571,0.318114064889739,Les Corts
07,2018-07-07,vri,0.267177073517401,0.221506611483866,0.234131134202478,Horta-Guinardó
06,2018-07-07,vri,0.361515696170421,0.300290377757568,0.316808885377471,Gràcia
02,2018-07-07,vri,0.3448521078687,0.286391339380893,0.302189407099747,Eixample
01,2018-07-07,vri,0.319629018566228,0.264574593199992,0.279587286181035,Ciutat Vella
08,2018-07-07,vri,0.254472051836695,0.2104373098844,0.222604917948159,Nou Barris
10,2018-07-07,vri,0.322587849928694,0.26757300688086,0.282566194290568,Sant Martí
09,2018-07-07,vri,0.277596231753435,0.229694868588218,0.243049262512619,Sant Andreu
05,2018-07-08,vri,0.120659895539427,0.178113812668599,0.187731714758958,Sarrià-Sant Gervasi
03,2018-07-08,vri,0.152916709987196,0.225819090757464,0.23812118273769,Sants-Montjuïc
04,2018-07-08,vri,0.206972144716776,0.304493399255219,0.319759662518447,Les Corts
07,2018-07-08,vri,0.151364766801325,0.223288555250017,0.235199825297308,Horta-Guinardó
06,2018-07-08,vri,0.206086737400261,0.303120607891826,0.31846479330207,Gràcia
02,2018-07-08,vri,0.196157060003448,0.288911886862106,0.303665108668677,Eixample
01,2018-07-08,vri,0.180588830073252,0.266769327581534,0.28082504956722,Ciutat Vella
08,2018-07-08,vri,0.143495169171196,0.212100747681256,0.223543419547993,Nou Barris
10,2018-07-08,vri,0.183036863690692,0.269726173086156,0.283888230259994,Sant Martí
09,2018-07-08,vri,0.15643621090128,0.231291220028165,0.244039212926152,Sant Andreu
05,2018-07-09,vri,0.141247292399487,0.173032989209403,0.188842116070077,Sarrià-Sant Gervasi
03,2018-07-09,vri,0.178958421398885,0.219266117359727,0.239525837459585,Sants-Montjuïc
04,2018-07-09,vri,0.242468749874658,0.296008466190592,0.32185308486411,Les Corts
07,2018-07-09,vri,0.176978921065672,0.216958659197369,0.236624600755794,Horta-Guinardó
06,2018-07-09,vri,0.241371107393677,0.29485391099253,0.320546040105203,Gràcia
02,2018-07-09,vri,0.229901099016852,0.280768224263064,0.30559754813079,Eixample
01,2018-07-09,vri,0.211777321217365,0.259119567109952,0.282533137591851,Ciutat Vella
08,2018-07-09,vri,0.16784112678002,0.206012476640233,0.224868421625299,Nou Barris
10,2018-07-09,vri,0.21423852864247,0.262080003284677,0.285633728766566,Sant Martí
09,2018-07-09,vri,0.18296197649719,0.224567581923677,0.245435927414734,Sant Andreu
05,2018-07-10,vri,0.163400026649676,0.16079204996623,0.186324827327409,Sarrià-Sant Gervasi
03,2018-07-10,vri,0.206766324000087,0.203758124916543,0.236310594618371,Sants-Montjuïc
04,2018-07-10,vri,0.281289688116176,0.275589349393381,0.317794522047923,Les Corts
07,2018-07-10,vri,0.205267555017624,0.20168410925296,0.233514836275761,Horta-Guinardó
06,2018-07-10,vri,0.27940132559992,0.27438534440501,0.316499728229432,Gràcia
02,2018-07-10,vri,0.266253039081133,0.261253862354919,0.301669448906891,Eixample
01,2018-07-10,vri,0.245163044150184,0.241023991212158,0.278819202049617,Ciutat Vella
08,2018-07-10,vri,0.194572024559382,0.191455844704659,0.221853525624776,Nou Barris
10,2018-07-10,vri,0.247904826467903,0.243651103115933,0.28189970973162,Sant Martí
09,2018-07-10,vri,0.211916214197117,0.208582684817151,0.242112165768755,Sant Andreu
05,2018-07-11,vri,0.205268760835507,0.144592220434611,0.182877784767378,Sarrià-Sant Gervasi
03,2018-07-11,vri,0.260276593269034,0.183082977905403,0.231907365068181,Sants-Montjuïc
04,2018-07-11,vri,0.352256704117247,0.248556307645502,0.312156399885236,Les Corts
07,2018-07-11,vri,0.257419468935094,0.181525355226721,0.22925064088054,Horta-Guinardó
06,2018-07-11,vri,0.350407470070631,0.247394365929418,0.31090584123057,Gràcia
02,2018-07-11,vri,0.333749184860274,0.235364651527917,0.296242279373854,Eixample
01,2018-07-11,vri,0.30812762922403,0.216816748957516,0.27369279118001,Ciutat Vella
08,2018-07-11,vri,0.244547676448015,0.172110373375592,0.217738356064839,Nou Barris
10,2018-07-11,vri,0.311006362658222,0.219283245970547,0.276763172820891,Sant Martí
09,2018-07-11,vri,0.266073839011095,0.187404206596965,0.237582111811837,Sant Andreu
05,2018-07-12,vri,0.154457659574472,0.150203089710973,0.181484175733875,Sarrià-Sant Gervasi
03,2018-07-12,vri,0.195057612899684,0.190113862832073,0.230130442731739,Sants-Montjuïc
04,2018-07-12,vri,0.264489237906717,0.258531312237716,0.30997446780725,Les Corts
07,2018-07-12,vri,0.193750455225682,0.188619232922262,0.227556532141825,Horta-Guinardó
06,2018-07-12,vri,0.264245602428041,0.257333061180441,0.308732006926169,Gràcia
02,2018-07-12,vri,0.250591951856091,0.244668429391229,0.294115805747575,Eixample
01,2018-07-12,vri,0.230759341190398,0.225257784563032,0.271648016273059,Ciutat Vella
08,2018-07-12,vri,0.18368825050073,0.178747639423429,0.21610584565123,Nou Barris
10,2018-07-12,vri,0.2340301770112,0.227865000010357,0.274713011006513,Sant Martí
09,2018-07-12,vri,0.200124209360264,0.194521761959765,0.235738721016948,Sant Andreu
05,2018-07-13,vri,0.127127379666992,0.162197167408396,0.179905922212442,Sarrià-Sant Gervasi
03,2018-07-13,vri,0.161163805875721,0.205333964086957,0.228111005772183,Sants-Montjuïc
04,2018-07-13,vri,0.218983362274759,0.279489454628309,0.307552373527529,Les Corts
07,2018-07-13,vri,0.159830524207921,0.203776018918209,0.225619336576463,Horta-Guinardó
06,2018-07-13,vri,0.217669471772118,0.278146192671551,0.306305788273249,Gràcia
02,2018-07-13,vri,0.207272593797939,0.264396278975388,0.291729363947907,Eixample
01,2018-07-13,vri,0.191122754063648,0.243338043617173,0.269362406671112,Ciutat Vella
08,2018-07-13,vri,0.151574613636576,0.193081224139511,0.21420673780405,Nou Barris
10,2018-07-13,vri,0.192753113412351,0.246152950276077,0.272407075373815,Sant Martí
09,2018-07-13,vri,0.164970111999675,0.210027181072171,0.233615109794724,Sant Andreu
05,2018-07-14,vri,0.0999845283767173,0.16461584974094,0.178974242174812,Sarrià-Sant Gervasi
03,2018-07-14,vri,0.126441377907215,0.208350933780298,0.226879921133248,Sants-Montjuïc
04,2018-07-14,vri,0.173434266512183,0.283826220866757,0.306245972264565,Les Corts
07,2018-07-14,vri,0.12606579533373,0.206919437927796,0.224507555071935,Horta-Guinardó
06,2018-07-14,vri,0.172578846841277,0.282623208479882,0.304989445455074,Gràcia
02,2018-07-14,vri,0.163627632079684,0.268448305053125,0.290400546739368,Eixample
01,2018-07-14,vri,0.150178322783736,0.246990563010379,0.268018828975758,Ciutat Vella
08,2018-07-14,vri,0.119053752533229,0.195983487639827,0.213085780373763,Nou Barris
10,2018-07-14,vri,0.152012849910993,0.249873336843931,0.271076479376388,Sant Martí
09,2018-07-14,vri,0.129346884212132,0.213128689602681,0.232340936534064,Sant Andreu
05,2018-07-15,vri,0.159935980473956,0.161014706209612,0.177647333555359,Sarrià-Sant Gervasi
03,2018-07-15,vri,0.202132904473882,0.203647292710472,0.225158518142191,Sants-Montjuïc
04,2018-07-15,vri,0.276797176862275,0.277962171997843,0.304179096693429,Les Corts
07,2018-07-15,vri,0.201021910670111,0.202479541684696,0.222873240193339,Horta-Guinardó
06,2018-07-15,vri,0.27565760415742,0.276868025477567,0.30294946631274,Gràcia
02,2018-07-15,vri,0.261283505046631,0.2628027267746,0.2883786985156,Eixample
01,2018-07-15,vri,0.239676079311865,0.241453990520796,0.266046425694595,Ciutat Vella
08,2018-07-15,vri,0.189956031506053,0.191683212429266,0.211496493172833,Nou Barris
10,2018-07-15,vri,0.243109141969363,0.244541126442834,0.269130957482639,Sant Martí
09,2018-07-15,vri,0.206259098440881,0.208341933598115,0.230542886233416,Sant Andreu
05,2018-07-16,vri,0.225205836281454,0.162919642991084,0.174061232507374,Sarrià-Sant Gervasi
03,2018-07-16,vri,0.285499130183073,0.206094162616235,0.220590916730636,Sants-Montjuïc
04,2018-07-16,vri,0.389175746608804,0.281491475281492,0.298314037095755,Les Corts
07,2018-07-16,vri,0.283076423037303,0.204934387273246,0.218425035150994,Horta-Guinardó
06,2018-07-16,vri,0.387063027831448,0.280349066966858,0.297100743502909,Gràcia
02,2018-07-16,vri,0.367996046105963,0.266091115607081,0.282740511777896,Eixample
01,2018-07-16,vri,0.338339134596348,0.244407535128215,0.2607381655541,Ciutat Vella
08,2018-07-16,vri,0.268176219792593,0.193986171324069,0.207223073816878,Nou Barris
10,2018-07-16,vri,0.34225418050251,0.247516028733313,0.263777326674782,Sant Martí
09,2018-07-16,vri,0.291499910284032,0.210735473243643,0.225814865220235,Sant Andreu
05,2018-07-17,vri,0.180330802977481,0.165977986965614,0.16822206135387,Sarrià-Sant Gervasi
03,2018-07-17,vri,0.227885111853476,0.209960170499063,0.213124477322361,Sants-Montjuïc
04,2018-07-17,vri,0.311647051785317,0.286896762856251,0.288601997566756,Les Corts
07,2018-07-17,vri,0.227271488084729,0.208794346421024,0.21115591131043,Horta-Guinardó
06,2018-07-17,vri,0.310740436258234,0.28577260342113,0.28747337086966,Gràcia
02,2018-07-17,vri,0.294617221625292,0.271144807579389,0.273439776503381,Eixample
01,2018-07-17,vri,0.270730679902632,0.248970479156965,0.252021786382336,Ciutat Vella
08,2018-07-17,vri,0.214887869061591,0.197586737942788,0.200240706392477,Nou Barris
10,2018-07-17,vri,0.273947532442878,0.252204881048593,0.255014226394447,Sant Martí
09,2018-07-17,vri,0.233626773910691,0.214637846301438,0.218129314077617,Sant Andreu
05,2018-07-18,vri,0.180060756116209,0.179895467554786,0.16441301785424,Sarrià-Sant Gervasi
03,2018-07-18,vri,0.227351105780254,0.227599994065071,0.208253862894372,Sants-Montjuïc
04,2018-07-18,vri,0.311208362034847,0.310497759050126,0.282363569371672,Les Corts
07,2018-07-18,vri,0.226340195233393,0.226189808828307,0.206433132320123,Horta-Guinardó
06,2018-07-18,vri,0.310121189054432,0.309431666999874,0.281266412821127,Gràcia
02,2018-07-18,vri,0.294230136910597,0.293625233455433,0.267429428102505,Eixample
01,2018-07-18,vri,0.269371621796949,0.269784009488869,0.246359582106789,Ciutat Vella
08,2018-07-18,vri,0.214445749974088,0.2141678732115,0.195674557401363,Nou Barris
10,2018-07-18,vri,0.273680889850545,0.273261624724119,0.249308385624233,Sant Martí
09,2018-07-18,vri,0.23256654697913,0.232692923652127,0.21308509843151,Sant Andreu
05,2018-07-19,vri,0.167792217044778,0.191217227190509,0.160356555190747,Sarrià-Sant Gervasi
03,2018-07-19,vri,0.212185702240026,0.242120231377683,0.203063642840048,Sants-Montjuïc
04,2018-07-19,vri,0.289194360892256,0.329356979358833,0.275693109756905,Les Corts
07,2018-07-19,vri,0.210934374345534,0.240402974482911,0.201398587381679,Horta-Guinardó
06,2018-07-19,vri,0.288612892853078,0.328254762442063,0.274635071119096,Gràcia
02,2018-07-19,vri,0.273610673683461,0.311670680868558,0.26102022795155,Eixample
01,2018-07-19,vri,0.251434153442331,0.286755569813824,0.24032356378513,Ciutat Vella
08,2018-07-19,vri,0.199808962764354,0.227805015566122,0.190838900814624,Nou Barris
10,2018-07-19,vri,0.254854493044553,0.290278340870151,0.24322603080925,Sant Martí
09,2018-07-19,vri,0.216878986878964,0.24770101268576,0.207727057046473,Sant Andreu
05,2018-07-20,vri,0.148535787488705,0.191539741424471,0.156306698784508,Sarrià-Sant Gervasi
03,2018-07-20,vri,0.188225861055514,0.24252598196042,0.197892724984456,Sants-Montjuïc
04,2018-07-20,vri,0.256820375298074,0.329017567495753,0.269002532206053,Les Corts
07,2018-07-20,vri,0.186850238242363,0.240618259290851,0.196367210077602,Horta-Guinardó
06,2018-07-20,vri,0.255634226952022,0.328104438908301,0.267989008963661,Gràcia
02,2018-07-20,vri,0.242648437604094,0.311615208104559,0.254595000830869,Eixample
01,2018-07-20,vri,0.223063362264896,0.286898387550678,0.234289317558202,Ciutat Vella
08,2018-07-20,vri,0.176778579967611,0.228052558340402,0.186001721751374,Nou Barris
10,2018-07-20,vri,0.225575079619308,0.290558119730504,0.237140229992261,Sant Martí
09,2018-07-20,vri,0.192286723404237,0.248230070091158,0.202376939538327,Sant Andreu
05,2018-07-21,vri,0.19740689250092,0.196961792946023,0.151459676006997,Sarrià-Sant Gervasi
03,2018-07-21,vri,0.249920142869271,0.249613298198099,0.191700420705396,Sants-Montjuïc
04,2018-07-21,vri,0.338641239869309,0.33745355759962,0.261017813029316,Les Corts
07,2018-07-21,vri,0.247834032184715,0.247185106655085,0.190327299234097,Horta-Guinardó
06,2018-07-21,vri,0.338192291892484,0.336429782190229,0.260016280592843,Gràcia
02,2018-07-21,vri,0.320990613211995,0.319842966594901,0.246919492811465,Eixample
01,2018-07-21,vri,0.295873035107064,0.294867027943341,0.227075002529991,Ciutat Vella
08,2018-07-21,vri,0.235121699414212,0.234500942138261,0.180199685385136,Nou Barris
10,2018-07-21,vri,0.299410055639674,0.298529497971265,0.229862800667968,Sant Martí
09,2018-07-21,vri,0.255732425666955,0.25546004672096,0.195960999388191,Sant Andreu
05,2018-07-22,vri,0.239188297924018,0.187824122444914,0.1472101776523,Sarrià-Sant Gervasi
03,2018-07-22,vri,0.303774565662165,0.238198540574788,0.186229940911372,Sants-Montjuïc
04,2018-07-22,vri,0.408811719023224,0.321259071048183,0.254146848159291,Les Corts
07,2018-07-22,vri,0.300514070252341,0.235640051478997,0.185064873094809,Horta-Guinardó
06,2018-07-22,vri,0.407419272252744,0.32029997052885,0.253173162155639,Gràcia
02,2018-07-22,vri,0.387601636938503,0.304645103252463,0.240262673479239,Eixample
01,2018-07-22,vri,0.358477001586548,0.281240896183939,0.220722034747965,Ciutat Vella
08,2018-07-22,vri,0.285416027988402,0.223596933959535,0.175079665675264,Nou Barris
10,2018-07-22,vri,0.362226154991589,0.284523516963451,0.223500624694718,Sant Martí
09,2018-07-22,vri,0.311315721676313,0.243785011695866,0.190276538717371,Sant Andreu
05,2018-07-23,vri,0.227463435919187,0.177901763205053,0.146557223213008,Sarrià-Sant Gervasi
03,2018-07-23,vri,0.288339384262233,0.225693727630577,0.185330743512273,Sants-Montjuïc
04,2018-07-23,vri,0.386799863567243,0.304024493249327,0.25338557438989,Les Corts
07,2018-07-23,vri,0.284583416692882,0.223151032042651,0.184312419476365,Horta-Guinardó
06,2018-07-23,vri,0.386010763095112,0.303093365372852,0.252420611952788,Gràcia
02,2018-07-23,vri,0.367607736757971,0.288361160054211,0.23941581108538,Eixample
01,2018-07-23,vri,0.339338858754329,0.266346195827036,0.219779709449382,Ciutat Vella
08,2018-07-23,vri,0.269909019212555,0.21175605327767,0.174278508439104,Nou Barris
10,2018-07-23,vri,0.344212632524982,0.269406495863986,0.222571567371078,Sant Martí
09,2018-07-23,vri,0.295203312121814,0.231033967741355,0.189272701501211,Sant Andreu
05,2018-07-24,vri,0.218285163628342,0.176450403100769,0.145557561088411,Sarrià-Sant Gervasi
03,2018-07-24,vri,0.277496325517227,0.22385515649088,0.183988932950621,Sants-Montjuïc
04,2018-07-24,vri,0.370698982512384,0.301280216904957,0.252055465416177,Les Corts
07,2018-07-24,vri,0.273239419634369,0.221316711645319,0.183135173377613,Horta-Guinardó
06,2018-07-24,vri,0.369017839231728,0.300401039347844,0.25110221614821,Gràcia
02,2018-07-24,vri,0.352211531057683,0.285848644407768,0.238022612261005,Eixample
01,2018-07-24,vri,0.326511162651269,0.264023011123755,0.218324250355021,Ciutat Vella
08,2018-07-24,vri,0.260026555646605,0.21010713916558,0.173058682533768,Nou Barris
10,2018-07-24,vri,0.329747180128207,0.26715664565511,0.221113926464471,Sant Martí
09,2018-07-24,vri,0.284236610319305,0.229228475034622,0.187803848692656,Sant Andreu
05,2018-07-25,vri,0.116097062608451,0.17371267464954,0.145556413677368,Sarrià-Sant Gervasi
03,2018-07-25,vri,0.14744780241708,0.220384953325149,0.183891619807068,Sants-Montjuïc
04,2018-07-25,vri,0.197846956174793,0.296690304562418,0.252568588290104,Les Corts
07,2018-07-25,vri,0.145524809000776,0.21786122961761,0.183232905946793,Horta-Guinardó
06,2018-07-25,vri,0.197212507424785,0.295725735777886,0.251625849394012,Gràcia
02,2018-07-25,vri,0.187845093513534,0.281438343688732,0.238338187241312,Eixample
01,2018-07-25,vri,0.173988699481137,0.259910905898669,0.218351761838914,Ciutat Vella
08,2018-07-25,vri,0.138117692723006,0.206773264477526,0.173030293931602,Nou Barris
10,2018-07-25,vri,0.175639022795842,0.263006538470572,0.221205276292297,Sant Martí
09,2018-07-25,vri,0.150841301803472,0.225606301608023,0.187583424596562,Sant Andreu
05,2018-07-26,vri,0.0983357023657491,0.167834116257738,0.143082981768171,Sarrià-Sant Gervasi
03,2018-07-26,vri,0.124652011630551,0.212797805341453,0.180679898484534,Sants-Montjuïc
04,2018-07-26,vri,0.16855231630026,0.28709956747934,0.248773686064279,Les Corts
07,2018-07-26,vri,0.123511238291111,0.210516874519163,0.180220395881317,Horta-Guinardó
06,2018-07-26,vri,0.168166656761088,0.28604533315918,0.24786853393289,Gràcia
02,2018-07-26,vri,0.159623071295697,0.272209308441442,0.234587077247637,Eixample
01,2018-07-26,vri,0.147171250944011,0.251155879673408,0.214699688848024,Ciutat Vella
08,2018-07-26,vri,0.116922797991297,0.199667286957814,0.170047105769868,Nou Barris
10,2018-07-26,vri,0.149035345348302,0.254187216894917,0.217532131822091,Sant Martí
09,2018-07-26,vri,0.127621679197386,0.217816378046928,0.184190551395493,Sant Andreu
05,2018-07-27,vri,0.138376266758713,0.157155316355907,0.142378491071849,Sarrià-Sant Gervasi
03,2018-07-27,vri,0.17535586307763,0.199185265726953,0.179715780051948,Sants-Montjuïc
04,2018-07-27,vri,0.237610440887488,0.269474079770216,0.248026183360538,Les Corts
07,2018-07-27,vri,0.174009995461035,0.197277335954571,0.179413567954789,Horta-Guinardó
06,2018-07-27,vri,0.236787944776969,0.268416743951384,0.247102457153983,Gràcia
02,2018-07-27,vri,0.225060828078992,0.255283427614603,0.233725803085557,Eixample
01,2018-07-27,vri,0.206801069341928,0.235406285944134,0.213689427916506,Ciutat Vella
08,2018-07-27,vri,0.165236181182985,0.187050002700146,0.169159150027569,Nou Barris
10,2018-07-27,vri,0.20982612815717,0.238136632260795,0.216547608444315,Sant Martí
09,2018-07-27,vri,0.179648274457112,0.203845402760559,0.183081711551314,Sant Andreu
05,2018-07-28,vri,0.178242793342323,0.142427358441352,0.142500415657147,Sarrià-Sant Gervasi
03,2018-07-28,vri,0.225628720709157,0.180376600302883,0.179795730728077,Sants-Montjuïc
04,2018-07-28,vri,0.306511853471533,0.245144845382511,0.24861948029891,Les Corts
07,2018-07-28,vri,0.223645657990753,0.1789839137779,0.179634615823396,Horta-Guinardó
06,2018-07-28,vri,0.305465166902778,0.244195169772184,0.247714487849589,Gràcia
02,2018-07-28,vri,0.290118508178747,0.231986748890053,0.234157269094426,Eixample
01,2018-07-28,vri,0.267088298531458,0.213504205347133,0.213891751179895,Ciutat Vella
08,2018-07-28,vri,0.211784576597835,0.169482269689171,0.169249466985773,Nou Barris
10,2018-07-28,vri,0.270359305347913,0.216080289500246,0.216805919230911,Sant Martí
09,2018-07-28,vri,0.230377211680761,0.184469517018044,0.183065262062431,Sant Andreu
05,2018-07-29,vri,0.198038389181398,0.138114967862541,0.144139891225829,Sarrià-Sant Gervasi
03,2018-07-29,vri,0.250664529776291,0.174739272497879,0.181806488410457,Sants-Montjuïc
04,2018-07-29,vri,0.341676559441679,0.238420748923379,0.251777622709562,Les Corts
07,2018-07-29,vri,0.249103584563212,0.173671615786819,0.181738023568435,Horta-Guinardó
06,2018-07-29,vri,0.3396564539218,0.237500198312825,0.250876769177158,Gràcia
02,2018-07-29,vri,0.322998390207471,0.225406518758384,0.237035978583641,Eixample
01,2018-07-29,vri,0.297191818009724,0.207090132926889,0.216390345006004,Ciutat Vella
08,2018-07-29,vri,0.235674185350416,0.164287075274528,0.17115223064056,Nou Barris
10,2018-07-29,vri,0.300490903962003,0.209713053204232,0.219349924887301,Sant Martí
09,2018-07-29,vri,0.256786256748648,0.178630952978866,0.185017224088021,Sant Andreu
05,2018-07-30,vri,0.152711836606372,0.135646227928452,0.144450967059942,Sarrià-Sant Gervasi
03,2018-07-30,vri,0.193051606960736,0.171516554739432,0.182133233866535,Sants-Montjuïc
04,2018-07-30,vri,0.263421449603379,0.234812115746784,0.252667427274606,Les Corts
07,2018-07-30,vri,0.191906646740741,0.170668547120655,0.182209041799028,Horta-Guinardó
06,2018-07-30,vri,0.262610638640538,0.233887091636314,0.251773707007358,Gràcia
02,2018-07-30,vri,0.249126570970098,0.221805200151928,0.237764154261595,Eixample
01,2018-07-30,vri,0.229091702649413,0.203514603386076,0.216906675900609,Ciutat Vella
08,2018-07-30,vri,0.181588029408876,0.161249150527024,0.171499539831362,Nou Barris
10,2018-07-30,vri,0.231858540086127,0.206106615530066,0.21988133576075,Sant Martí
09,2018-07-30,vri,0.197406485117233,0.175157819651634,0.185291608727014,Sant Andreu
05,2018-07-31,vri,0.115189458226455,0.126473742476582,0.141944106335991,Sarrià-Sant Gervasi
03,2018-07-31,vri,0.145835667548736,0.159749563170597,0.178868466025392,Sants-Montjuïc
04,2018-07-31,vri,0.200394341798447,0.219804005630098,0.24867104384288,Les Corts
07,2018-07-31,vri,0.145185464397671,0.159225621257465,0.179119680413168,Horta-Guinardó
06,2018-07-31,vri,0.199466819977333,0.218868186392445,0.24784281259843,Gràcia
02,2018-07-31,vri,0.189134779985833,0.207343560135374,0.2338623038882,Eixample
01,2018-07-31,vri,0.173196598472257,0.189926441894868,0.213159212276255,Ciutat Vella
08,2018-07-31,vri,0.137052424569785,0.150191683824863,0.168452346050459,Nou Barris
10,2018-07-31,vri,0.175352780804364,0.192340533617848,0.216124311452322,Sant Martí
09,2018-07-31,vri,0.148605410121698,0.162944942926383,0.181882005800833,Sant Andreu
05,2018-08-01,vri,0.0859103285567736,0.110800162227916,0.140889959145545,Sarrià-Sant Gervasi
03,2018-08-01,vri,0.107986507782053,0.139774158928732,0.177474807414221,Sants-Montjuïc
04,2018-08-01,vri,0.150778280960864,0.193611804110383,0.247211205947477,Les Corts
07,2018-08-01,vri,0.108338723063207,0.139721728469058,0.177827807261167,Horta-Guinardó
