lon,lat,presence,date
2.147252798080442,41.41472625114727,TRUE,2018-06-17
2.1476099491119434,41.41218947746453,TRUE,2018-06-17
2.147647857666021,41.41223906852896,TRUE,2018-06-17
2.180093999999999,41.40210999381732,TRUE,2018-06-18
2.184421300000003,41.43055299383025,TRUE,2018-06-18
2.1474075317382812,41.415306085131895,TRUE,2018-06-20
2.173603000000007,41.40937399382063,TRUE,2018-06-21
2.1711730000000027,41.425822993828135,TRUE,2018-06-23
2.1736112000000025,41.40935499382065,TRUE,2018-06-24
2.1841449737548846,41.44472884515513,TRUE,2018-06-24
2.155500200000005,41.36995699380267,TRUE,2018-06-26
2.1648259999999997,41.41447399382292,TRUE,2018-06-27
2.1714983000000028,41.41728599382425,TRUE,2018-06-27
2.199554399999998,41.40796699382,TRUE,2018-06-29
2.1388955000000003,41.38654999381024,TRUE,2018-07-03
2.1428248882293723,41.41833495476222,TRUE,2018-07-06
2.1748466000000013,41.42244999382661,TRUE,2018-07-07
2.11216259002686,41.3862533507437,TRUE,2018-07-08
2.183274999999999,41.415239993823256,TRUE,2018-07-09
2.1428389549255384,41.41833876945952,TRUE,2018-07-10
2.1602637767791704,41.43311690667324,TRUE,2018-07-12
2.147401300000001,41.40393999381817,TRUE,2018-07-14
2.147407300000003,41.40394199381817,TRUE,2018-07-14
2.1833610000000037,41.41519999382328,TRUE,2018-07-16
2.1473997000000007,41.403929993818124,TRUE,2018-07-19
2.1453837999999994,41.40468599381846,TRUE,2018-07-21
2.1648755000000013,41.41444399382292,TRUE,2018-07-23
2.164955600000002,41.414435993822956,TRUE,2018-07-23
2.1861386299133345,41.410823815842754,TRUE,2018-07-25
2.1857401999999997,41.39225399381284,TRUE,2018-07-26
2.1476507000000056,41.406749993819446,TRUE,2018-07-27
2.1427230834960893,41.41840743401024,TRUE,2018-07-30
2.1427876949310263,41.41831969597312,TRUE,2018-07-30
2.1503827999999996,41.41264299382215,TRUE,2018-07-30
2.1555380000000004,41.36997599380268,TRUE,2018-07-30
2.1568909000000014,41.40657799381938,TRUE,2018-07-30
2.150345000000001,41.412642993822146,TRUE,2018-08-01
2.169638399999998,41.38184699380814,TRUE,2018-08-01
2.1216743000000036,41.392562993812994,TRUE,2018-08-02
2.1436214000000033,41.40726499381967,TRUE,2018-08-03
2.150540400000005,41.40601699381913,TRUE,2018-08-03
2.1281967000000015,41.37491599380495,TRUE,2018-08-04
2.1230435000000054,41.39246399381294,TRUE,2018-08-05
2.145894000000003,41.406413993819264,TRUE,2018-08-07
2.167896499999997,41.441382993835134,TRUE,2018-08-07
2.121683999999999,41.392684993813056,TRUE,2018-08-08
2.1505891999999993,41.4060599938191,TRUE,2018-08-10
2.1248243000000033,41.39189999381267,TRUE,2018-08-11
2.1424513000000003,41.40920299382052,TRUE,2018-08-12
2.1436245,41.40716599381965,TRUE,2018-08-12
2.158932700000001,41.39234499381283,TRUE,2018-08-12
2.1393439769744926,41.410095208664785,TRUE,2018-08-13
2.144663799999999,41.40170999381713,TRUE,2018-08-13
2.1690439999999986,41.41753799382434,TRUE,2018-08-13
2.128146000000003,41.37495999380496,TRUE,2018-08-14
2.1365147000000038,41.3870199938105,TRUE,2018-08-14
2.1994776725769016,41.39829253531947,TRUE,2018-08-14
2.1799610000000045,41.388749993811246,TRUE,2018-08-15
2.1633505999999993,41.4091219938205,TRUE,2018-08-18
2.202996700000001,41.40349599381797,TRUE,2018-08-18
2.2077842000000016,41.39940999381608,TRUE,2018-08-20
2.1990599632263166,41.4055099425494,TRUE,2018-08-21
2.17571091651917,41.391227715980385,TRUE,2018-08-24
2.164838299999999,41.414382993822926,TRUE,2018-08-27
2.1724260000000033,41.42210399382641,TRUE,2018-08-27
2.140996217727661,41.38840865469981,TRUE,2018-08-28
2.161307000000002,41.425299993827885,TRUE,2018-09-02
2.1654189999999987,41.408539993820256,TRUE,2018-09-04
2.192417399999996,41.40872999382035,TRUE,2018-09-05
2.1635807000000002,41.41049599382112,TRUE,2018-09-06
2.1665000000000028,41.37289999380402,TRUE,2018-09-07
2.136161800000002,41.38879399381123,TRUE,2018-09-08
2.163590200000001,41.410539993821175,TRUE,2018-09-08
2.205153,41.39904799381591,TRUE,2018-09-08
2.190040000000003,41.407306993819674,TRUE,2018-09-09
2.1543621999999996,41.37700299380589,TRUE,2018-09-10
2.1636989116668692,41.371643060209664,TRUE,2018-09-13
2.169579999999998,41.4017749938172,TRUE,2018-09-13
2.128202700000001,41.375026993805015,TRUE,2018-09-14
2.1984272003173833,41.405487054365786,TRUE,2018-09-14
2.132790565490725,41.3780364928298,TRUE,2018-09-15
2.161305999999998,41.42527399382791,TRUE,2018-09-15
2.189397300000005,41.39687299381495,TRUE,2018-09-15
2.1330156326293883,41.37748717642327,TRUE,2018-09-17
2.157472399999998,41.40113999381688,TRUE,2018-09-17
2.184345000000005,41.384936993809525,TRUE,2018-09-17
2.1445934772491495,41.37996291494985,TRUE,2018-09-18
2.1736202000000002,41.40946199382065,TRUE,2018-09-18
2.1844350000000046,41.38501999380955,TRUE,2018-09-18
2.1966896057128973,41.40552138664115,TRUE,2018-09-18
2.1560435295105003,41.408985131759934,TRUE,2018-09-19
2.1654335999999983,41.4086099938203,TRUE,2018-09-19
2.1444215774536115,41.3798980650963,TRUE,2018-09-20
2.1480927467346165,41.389152520666926,TRUE,2018-09-20
2.148565530776983,41.389114373694184,TRUE,2018-09-20
2.1648563999999997,41.414332993822875,TRUE,2018-09-20
2.1329317092895552,41.37745284414788,TRUE,2018-09-21
2.146062612533573,41.38908004141883,TRUE,2018-09-21
2.1485652923584007,41.3890838561161,TRUE,2018-09-21
2.1608860492706286,41.40102767326023,TRUE,2018-09-21
2.1148788928985636,41.39288710929162,TRUE,2018-09-22
2.190531700000002,41.407459993819785,TRUE,2018-09-23
2.1792280000000006,41.42701699382865,TRUE,2018-09-24
2.179293,41.426883993828625,TRUE,2018-09-24
2.184486200000003,41.385024993809544,TRUE,2018-09-24
2.1989622116088965,41.405372613447696,TRUE,2018-09-24
2.1636212000000015,41.41060999382121,TRUE,2018-09-25
2.1284053000000016,41.40044799381656,TRUE,2018-09-27
2.1284115000000003,41.400429993816594,TRUE,2018-09-27
2.1771950000000024,41.423819993827195,TRUE,2018-09-27
2.156628800000001,41.390624993812104,TRUE,2018-09-28
2.161709308624269,41.39925002433363,TRUE,2018-09-28
2.1666026000000005,41.372912993804036,TRUE,2018-10-01
2.1409447,41.38189699380814,TRUE,2018-10-02
2.1550438000000014,41.39514999381413,TRUE,2018-10-02
2.1469183,41.39092999381221,TRUE,2018-10-03
2.1736765000000036,41.40946599382069,TRUE,2018-10-04
2.1889770000000013,41.38509399380957,TRUE,2018-10-04
2.1903190000000023,41.38809199381093,TRUE,2018-10-07
2.1190061999999985,41.385482993809774,TRUE,2018-10-08
2.1911525999999992,41.3864099938102,TRUE,2018-10-08
2.1737417999999997,41.409429993820666,TRUE,2018-10-09
2.1284907000000013,41.4004669938166,TRUE,2018-10-11
2.140881000000003,41.38184699380814,TRUE,2018-10-11
2.1115868000000018,41.38838599381107,TRUE,2018-10-12
2.1696692000000053,41.41951999382524,TRUE,2018-10-12
2.1706244999999997,41.41916299382509,TRUE,2018-10-12
2.1708860000000016,41.419159993825076,TRUE,2018-10-12
2.1284761000000016,41.40045999381656,TRUE,2018-10-13
2.1849882602691704,41.40321349479443,TRUE,2018-10-15
2.128456800000003,41.4004629938166,TRUE,2018-10-18
2.188047599999999,41.38780999381085,TRUE,2018-10-20
2.1649089999999984,41.41437999382288,TRUE,2018-10-22
2.1435869999999984,41.40716999381961,TRUE,2018-10-23
2.148501399999999,41.39489399381406,TRUE,2018-10-24
2.1222536563873318,41.39903258658935,TRUE,2018-10-25
2.1939613819122323,41.39209746695727,TRUE,2018-10-26
2.1740832328796427,41.39114760733774,TRUE,2018-10-31
2.1476739999999994,41.38603999381002,TRUE,2018-11-04
2.1737193999999977,41.40940999382064,TRUE,2018-11-04
2.141384600000002,41.426539993828456,TRUE,2018-11-06
2.1411337999999978,41.37649499380564,TRUE,2018-11-09
2.1459085941314737,41.389167779455924,TRUE,2018-11-15
2.1516650000000013,41.38356399380889,TRUE,2018-11-15
2.1516650000000013,41.38356399380889,TRUE,2018-11-15
2.1513572000000036,41.378074993806365,TRUE,2018-11-18
2.132871627807621,41.377708428864814,TRUE,2018-11-26
2.167413700000001,41.39058699381207,TRUE,2019-02-04
2.1718189716339125,41.44043731072927,TRUE,2019-05-09
2.1699574000000013,41.41802999382457,TRUE,2019-05-31
2.1736404999999994,41.409429993820666,TRUE,2019-06-02
2.171612700000001,41.38704999381047,TRUE,2019-06-06
2.148946046829223,41.408946984787264,TRUE,2019-06-10
2.143979300000004,41.39781599381538,TRUE,2019-06-22
2.133146524429319,41.37749480581781,TRUE,2019-06-24
2.133021831512448,41.377658837800304,TRUE,2019-06-25
2.1209176,41.425223993827856,TRUE,2019-06-26
2.149194699999999,41.40771999381989,TRUE,2019-07-01
2.19314789772034,41.40106200553566,TRUE,2019-07-05
2.161204814910889,41.3851509032334,TRUE,2019-07-07
2.1278154999999987,41.37592999380542,TRUE,2019-07-09
2.162506799999999,41.41425699382286,TRUE,2019-07-09
2.1503960000000024,41.40573999381899,TRUE,2019-07-16
2.1815925000000003,41.42339299382701,TRUE,2019-07-16
2.1698589999999993,41.382132993808234,TRUE,2019-07-18
2.1697366000000025,41.38232399380832,TRUE,2019-07-19
2.1612341403961204,41.38521575308696,TRUE,2019-07-23
2.1243687000000033,41.41836499382471,TRUE,2019-07-25
2.1625590000000035,41.4141919938228,TRUE,2019-07-25
2.2068929999999973,41.40738299381973,TRUE,2019-07-25
2.158624400000001,41.39223499381283,TRUE,2019-07-28
2.1380422000000006,41.36921999380232,TRUE,2019-07-29
2.1644209999999995,41.43924699383419,TRUE,2019-07-29
2.176032781600949,41.4026069579288,TRUE,2019-07-30
2.138072500000003,41.36926299380237,TRUE,2019-08-01
2.1380215000000016,41.369219993802325,TRUE,2019-08-05
2.1732411000000003,41.37885699380675,TRUE,2019-08-05
2.1350407600402823,41.38449859000068,TRUE,2019-08-07
2.1457278999999994,41.36787799380173,TRUE,2019-08-07
2.1380370000000024,41.369219993802325,TRUE,2019-08-08
2.145666100000003,41.36796999380181,TRUE,2019-08-08
2.1380698999999983,41.369229993802385,TRUE,2019-08-09
2.1868710517883336,41.38568114615368,TRUE,2019-08-09
2.136008299999998,41.380969993807696,TRUE,2019-08-10
2.1602265999999988,41.41782399382451,TRUE,2019-08-12
2.1602473000000026,41.417823993824506,TRUE,2019-08-12
2.173152699999998,41.37889999380678,TRUE,2019-08-12
2.156589999999995,41.44062799383483,TRUE,2019-08-15
2.1592426000000042,41.43773699383354,TRUE,2019-08-17
2.1592517000000013,41.437729993833536,TRUE,2019-08-17
2.1592607000000004,41.43771399383352,TRUE,2019-08-17
2.164871200000001,41.41440599382291,TRUE,2019-08-17
2.1647786999999967,41.41436999382286,TRUE,2019-08-18
2.1345961093902597,41.40194320060436,TRUE,2019-08-21
2.1511002000000037,41.428592993829355,TRUE,2019-08-21
2.1520872000000004,41.43259399383119,TRUE,2019-08-21
2.156589499999998,41.44062799383483,TRUE,2019-08-22
2.1213812999999995,41.396983993814985,TRUE,2019-08-24
2.1525101661682107,41.4350662169768,TRUE,2019-08-24
2.1741419999999994,41.408412993820164,TRUE,2019-08-24
2.1743488000000033,41.40830599382018,TRUE,2019-08-24
2.1992435455322292,41.405231469648825,TRUE,2019-08-24
2.1653365999999994,41.38216799380823,TRUE,2019-08-26
2.1741200000000016,41.40834999382014,TRUE,2019-08-26
2.1741482999999975,41.408369993820195,TRUE,2019-08-26
2.1651096343994105,41.400066369548775,TRUE,2019-08-27
2.174076300000007,41.40833699382018,TRUE,2019-08-27
2.1831397999999993,41.451865993839945,TRUE,2019-08-27
2.121431400000001,41.39697599381498,TRUE,2019-08-28
2.1380968000000022,41.36934699380235,TRUE,2019-08-28
2.1381220000000014,41.36936599380241,TRUE,2019-08-28
2.1381490000000016,41.36936599380242,TRUE,2019-08-28
2.138023399999999,41.36929999380238,TRUE,2019-08-29
2.164855700000004,41.414359993822885,TRUE,2019-08-29
2.1588809999999987,41.39230699381286,TRUE,2019-09-01
2.173166800000002,41.37888699380674,TRUE,2019-09-03
2.138017400000002,41.369224993802355,TRUE,2019-09-04
2.1566464999999977,41.440593993834824,TRUE,2019-09-04
2.156567300000001,41.4305899938303,TRUE,2019-09-05
2.1794564723968524,41.39448928214395,TRUE,2019-09-09
2.1591003000000026,41.3924669938129,TRUE,2019-09-15
2.194260799999999,41.39654499381481,TRUE,2019-09-16
2.1365862000000004,41.37888299380673,TRUE,2019-09-17
2.1591634999999996,41.392352993812835,TRUE,2019-09-17
2.1731756000000018,41.37888299380673,TRUE,2019-09-17
2.1793351173400897,41.394851678384285,TRUE,2019-09-17
2.1368108000000015,41.37920799380689,TRUE,2019-09-24
2.146788100000002,41.38700499381047,TRUE,2019-09-25
2.142770767211911,41.36968612051157,TRUE,2019-09-27
2.192743778228759,41.41048430778591,TRUE,2019-09-28
2.153071399999997,41.4118899938218,TRUE,2019-09-29
2.14276957511902,41.3698272643104,TRUE,2019-10-01
2.1697166000000014,41.382329993808284,TRUE,2019-10-01
2.1916732788085924,41.433361047298334,TRUE,2019-10-01
2.151433000000003,41.41100999382136,TRUE,2019-10-02
2.1501870000000047,41.41293299382227,TRUE,2019-10-06
2.1526470000000066,41.37878799380667,TRUE,2019-10-07
2.152648699999999,41.3788449938067,TRUE,2019-10-07
2.152677500000002,41.37879599380671,TRUE,2019-10-07
2.1805836999999997,41.43346399383162,TRUE,2019-10-14
2.1542587000000006,41.41325399382241,TRUE,2019-10-18
2.1584249999999976,41.38337999380882,TRUE,2019-10-25
2.1622402999999983,41.386289993810124,TRUE,2019-10-27
2.147712945938111,41.41208648063828,TRUE,2020-03-12
2.142640829086302,41.41848754265286,TRUE,2020-04-23
2.1279202000000037,41.37581599380536,TRUE,2020-04-26
2.1569590568542494,41.41147612907545,TRUE,2020-04-26
2.158984699999998,41.39240999381293,TRUE,2020-04-26
2.1565635204315194,41.41178893425141,TRUE,2020-04-30
2.159273999999999,41.437716993833476,TRUE,2020-04-30
2.1565589904785214,41.41182326652687,TRUE,2020-05-01
2.1652200222015394,41.409725183029806,TRUE,2020-05-03
2.145415999999999,41.371569993803384,TRUE,2020-05-06
2.145430300000002,41.37156699380343,TRUE,2020-05-08
2.145435300000001,41.37152999380342,TRUE,2020-05-08
2.163052600000001,41.43677999383306,TRUE,2020-05-08
2.178554296493533,41.39043044425151,TRUE,2020-05-08
2.154764700000004,41.401009993816835,TRUE,2020-05-11
2.154562700000002,41.42779999382899,TRUE,2020-05-13
2.1380490000000023,41.36930499380239,TRUE,2020-05-15
2.145487799999999,41.37156699380341,TRUE,2020-05-15
2.1572484970092787,41.440044396910736,TRUE,2020-05-17
2.2031908035278307,41.398513787761,TRUE,2020-05-17
2.1453754999999965,41.371569993803384,TRUE,2020-05-18
2.130041000000001,41.38968299381168,TRUE,2020-05-19
2.163040599999998,41.43677999383306,TRUE,2020-05-19
2.150469,41.405894993819075,TRUE,2020-05-20
2.193348169326785,41.42625808098651,TRUE,2020-05-21
2.136557,41.37885299380676,TRUE,2020-05-22
2.159004700000001,41.39241999381292,TRUE,2020-05-22
2.183364629745485,41.42405700066319,TRUE,2020-05-22
2.183369636535641,41.424060815360484,TRUE,2020-05-22
2.1446042,41.401689993817136,TRUE,2020-05-25
2.1834936141967836,41.424060815360484,TRUE,2020-05-25
2.186480045318603,41.431591027766245,TRUE,2020-05-25
2.136243343353266,41.41870879509437,TRUE,2020-05-28
2.1698968410491926,41.41841887810204,TRUE,2020-05-30
2.13588643074036,41.37711715078831,TRUE,2020-05-31
2.13567066192627,41.377052300934785,TRUE,2020-06-01
2.1393594741821333,41.40044020988103,TRUE,2020-06-06
2.151936300000001,41.41092299382131,TRUE,2020-06-06
2.1865973000000003,41.427649993828965,TRUE,2020-06-06
2.1246047000000043,41.379189993806854,TRUE,2020-06-07
2.168800600000002,41.372806993804,TRUE,2020-06-10
2.1644055999999967,41.36726399380145,TRUE,2020-06-11
2.175061700000003,41.37774699380621,TRUE,2020-06-11
2.1939425000000012,41.39055299381208,TRUE,2020-06-11
2.1150681972503764,41.33601760242981,TRUE,2020-06-12
2.1801004409789995,41.404041284101424,TRUE,2020-06-14
2.168785800000002,41.38265599380848,TRUE,2020-06-15
2.1907207999999994,41.45307999384049,TRUE,2020-06-15
2.1652832031250004,41.40984343864505,TRUE,2020-06-18
2.145451300000002,41.37157999380341,TRUE,2020-06-19
2.1217953999999994,41.38533399380967,TRUE,2020-06-20
2.1897488,41.42884399382947,TRUE,2020-06-20
2.0946893692016637,41.415515893481654,TRUE,2020-06-22
2.1746986000000015,41.3975679938152,TRUE,2020-06-22
2.203455209732061,41.3985633788255,TRUE,2020-06-24
2.1454214999999985,41.371573993803445,TRUE,2020-06-25
2.159016999999999,41.39244499381291,TRUE,2020-06-25
2.1624818000000023,41.41427999382286,TRUE,2020-06-25
2.1701109409332306,41.418491357350156,TRUE,2020-06-25
2.1484572999999973,41.403007993817766,TRUE,2020-06-26
2.2031533718109158,41.39793776847362,TRUE,2020-06-27
2.135718822479252,41.377292626862655,TRUE,2020-06-29
2.164093499999999,41.37405799380451,TRUE,2020-06-30
2.1639980000000048,41.373897993804455,TRUE,2020-07-02
2.164132400000003,41.374034993804536,TRUE,2020-07-02
2.1648529,41.41436799382288,TRUE,2020-07-03
2.1484413000000027,41.40309499381777,TRUE,2020-07-04
2.1307304000000067,41.38436999380927,TRUE,2020-07-08
2.1701740000000043,41.421485993826124,TRUE,2020-07-10
2.192039966583252,41.39139556266018,TRUE,2020-07-10
2.1395332999999987,41.41760599382434,TRUE,2020-07-11
2.156318902969362,41.37417983389252,TRUE,2020-07-11
2.1045544147491517,41.388626092444,TRUE,2020-07-12
2.1867759227752726,41.40716933586063,TRUE,2020-07-12
2.138488292694094,41.41800689079724,TRUE,2020-07-13
2.158968400000002,41.392055993812725,TRUE,2020-07-13
2.1590072999999994,41.39206999381272,TRUE,2020-07-13
2.2035191059112536,41.398593896403604,TRUE,2020-07-13
2.1590276000000004,41.39249399381293,TRUE,2020-07-17
2.1647775,41.425513993828,TRUE,2020-07-18
2.1590595000000032,41.39253999381296,TRUE,2020-07-19
2.1399460000000015,41.413969993822754,TRUE,2020-07-20
2.1590564,41.39253599381298,TRUE,2020-07-20
2.187534000000003,41.42416999382735,TRUE,2020-07-22
2.158051729202268,41.392185204994405,TRUE,2020-07-23
2.132481599999999,41.32460399378201,TRUE,2020-07-29
2.1763579845428533,41.40891265251184,TRUE,2020-07-29
2.1365354000000027,41.3788449938067,TRUE,2020-07-30
2.1145064830780007,41.33501433704844,TRUE,2020-08-04
2.1365323000000007,41.378833993806765,TRUE,2020-08-07
2.18265533447266,41.429073327569775,TRUE,2020-08-10
2.1906638145446795,41.394973748696884,TRUE,2020-08-13
2.1160106658935476,41.33460616444082,TRUE,2020-08-16
2.130825499999997,41.38421999380921,TRUE,2020-08-17
2.114727973937996,41.33490371082768,TRUE,2020-08-18
2.1307669000000033,41.384259993809195,TRUE,2020-08-18
2.203482866287231,41.39854812003642,TRUE,2020-08-18
2.1525024999999984,41.401559993817074,TRUE,2020-08-20
2.2029192447662402,41.39852141715547,TRUE,2020-08-20
2.2034335136413654,41.398487084880145,TRUE,2020-08-20
2.203447341918945,41.39854812003642,TRUE,2020-08-21
2.1438973000000043,41.3886399938112,TRUE,2020-08-26
2.158842299999999,41.3923259938129,TRUE,2020-08-26
2.122739000000002,41.39841499381562,TRUE,2020-09-01
2.1428103,41.3942299938137,TRUE,2020-09-01
2.214344300000002,41.40049699381654,TRUE,2020-09-01
2.177573680877691,41.396308892740514,TRUE,2020-09-02
2.166936874389647,41.3790359435138,TRUE,2020-09-06
2.136038500000001,41.36097299379856,TRUE,2020-09-07
2.162394000000003,41.3873369938106,TRUE,2020-09-10
2.1921417713165363,41.391372674476514,TRUE,2020-09-10
2.1563174724578906,41.37418364858982,TRUE,2020-09-12
2.1473739147186306,41.400520318523604,TRUE,2020-09-16
2.147453546524049,41.40045928336737,TRUE,2020-09-20
2.164109700000001,41.37383699380446,TRUE,2020-09-21
2.184509299999998,41.406239993819206,TRUE,2020-09-21
2.135977500000003,41.381089993807755,TRUE,2020-09-22
2.1617433999999998,41.40237799381747,TRUE,2020-09-22
2.2027569999999996,41.406299993819204,TRUE,2020-09-22
2.1399138000000004,41.41387599382265,TRUE,2020-09-23
2.139949800000001,41.4139979938227,TRUE,2020-09-24
2.190331697463994,41.43292235711251,TRUE,2020-09-25
2.166667461395264,41.37897490835759,TRUE,2020-09-27
2.158946999999999,41.42069839382575,TRUE,2020-09-30
2.1782988999999997,41.39453609381386,TRUE,2020-10-04
2.169626300000002,41.3731270938041,TRUE,2020-10-05
2.151485300000002,41.41101199382138,TRUE,2020-10-06
2.1610774993896507,41.38298415518562,TRUE,2020-10-06
2.151474900000001,41.41100119382137,TRUE,2020-10-07
2.1779565811157213,41.380493157870006,TRUE,2020-10-07
2.151458800000002,41.41099859382134,TRUE,2020-10-09
2.172350500000002,41.390506493812026,TRUE,2020-10-09
2.14300587773323,41.394158752059845,TRUE,2020-10-11
2.1780040264129608,41.38048934317269,TRUE,2020-10-11
2.161056041717526,41.38299559927745,TRUE,2020-10-13
2.1597683429717964,41.39263152457469,TRUE,2020-10-15
2.1597714424133323,41.39265059806103,TRUE,2020-10-15
2.1859745000000026,41.433690393831654,TRUE,2020-10-18
2.1514734999999963,41.410998393821366,TRUE,2020-10-19
2.112662382423881,41.389310079238896,TRUE,2020-11-02
2.2009441852569656,41.39408873893088,TRUE,2020-11-08
2.1854464709758794,41.3873639184195,TRUE,2020-11-11
2.201651400000004,41.39542949381428,TRUE,2020-11-11
2.1159873008728067,41.334213250622284,TRUE,2020-11-12
2.1824075281620012,41.38286315123558,TRUE,2020-11-16
2.182314200000001,41.382913193808626,TRUE,2020-11-21
2.1779673099517805,41.3804664549891,TRUE,2020-11-22
2.1824228,41.382870293808566,TRUE,2020-12-05
2.182352700000002,41.38290539380857,TRUE,2020-12-20
2.1893718838691734,41.41987252834288,TRUE,2021-04-28
2.189394012093542,41.41989289315053,TRUE,2021-04-28
2.189397029578694,41.419859706053366,TRUE,2021-04-28
2.176340299999995,41.448040093838195,TRUE,2021-04-30
2.1767059417622128,41.44818778627867,TRUE,2021-04-30
2.1384404227137614,41.41932619599824,TRUE,2021-05-07
2.198685854675431,41.41604844332638,TRUE,2021-05-07
2.192352000000002,41.410288093821045,TRUE,2021-05-18
2.1517355000000014,41.410973293821385,TRUE,2021-05-19
2.143321000000004,41.4327945938313,TRUE,2021-05-27
2.146514500000001,41.43205359383094,TRUE,2021-05-27
2.146518299999999,41.43207649383095,TRUE,2021-05-27
2.1520258000000014,41.410941393821375,TRUE,2021-05-27
2.0915821354991286,41.427253790966354,TRUE,2021-06-01
2.1514364000000015,41.41102339382139,TRUE,2021-06-01
2.1694651991128926,41.38700094052984,TRUE,2021-06-02
2.1633916720747925,41.427005351543826,TRUE,2021-06-07
2.16056931763887,41.4227132316048,TRUE,2021-06-09
2.095186784863476,41.4302303512092,TRUE,2021-06-10
2.1516588999999953,41.38636259381017,TRUE,2021-06-26
2.1545758999999998,41.37776479380623,TRUE,2021-06-26
2.1545929000000004,41.377755793806244,TRUE,2021-06-27
2.1538664000000045,41.352586493794796,TRUE,2021-07-08
2.1899462000000023,41.433527193831615,TRUE,2021-07-15
2.1365754000000017,41.378856293806784,TRUE,2021-07-17
2.1453658000000013,41.39571119381441,TRUE,2021-07-25
2.136766700000003,41.37888209380675,TRUE,2021-07-26
2.154360500000001,41.37782499380626,TRUE,2021-07-31
2.1391829000000038,41.41071979382124,TRUE,2021-08-01
2.169513814151289,41.381800047286056,TRUE,2021-08-07
2.1898890000000004,41.43351039383161,TRUE,2021-08-09
2.1732528108241573,41.38691235485728,TRUE,2021-08-12
2.194260800000007,41.39844619381566,TRUE,2021-08-14
2.1303389999999993,41.38439459380924,TRUE,2021-08-16
2.110354299999998,41.401286993816974,TRUE,2021-08-17
2.136709600000004,41.378830893806715,TRUE,2021-08-20
2.1367354,41.378932993806785,TRUE,2021-08-20
2.149464000000005,41.38654869381026,TRUE,2021-08-21
2.189908300000001,41.43351759383159,TRUE,2021-08-25
2.1922097000000003,41.41034749382106,TRUE,2021-08-26
2.192563900000001,41.41037899382111,TRUE,2021-08-27
2.1301262000000034,41.38429679380919,TRUE,2021-08-29
2.1463778000000016,41.41269069382213,TRUE,2021-08-29
2.168719500000002,41.37614929380551,TRUE,2021-08-30
2.192464700000002,41.41036699382107,TRUE,2021-08-30
2.192281199999997,41.410364893821075,TRUE,2021-08-31
2.1353895000000063,41.40417009381826,TRUE,2021-09-03
2.1366001999999997,41.37887619380674,TRUE,2021-09-04
2.1366518000000028,41.37893139380678,TRUE,2021-09-04
2.1240075999999983,41.3774825938061,TRUE,2021-09-06
2.135395700000002,41.404164693818245,TRUE,2021-09-07
2.1922202999999985,41.41035279382108,TRUE,2021-09-07
2.136751200000002,41.37889979380675,TRUE,2021-09-08
2.1464705000000035,41.410198593821,TRUE,2021-09-08
2.1466974,41.41027829382106,TRUE,2021-09-08
2.192225200000001,41.41035229382108,TRUE,2021-09-09
2.1303018000000002,41.38440759380925,TRUE,2021-09-10
2.136568700000001,41.378880793806715,TRUE,2021-09-10
2.1367495999999986,41.37891749380674,TRUE,2021-09-11
